2.604681702396375531e+00,2.399742891330796102e+00,-2.695558949669621951e-01,-9.348150476230687733e-01,6.632981030965883207e+00,1.485993870044588716e+00,-2.376377283630528137e+00
2.679969293605289682e+00,1.535321660469574745e+00,-1.103388949569317878e+00,-1.536263816344887623e+00,4.969016273033882491e+00,3.482390082206026971e+00,2.504615236976158954e+00
6.059133806459590765e+00,1.628332012825269015e-02,2.945028765481494393e+00,2.803725993264077232e+00,7.314181250557565406e+00,2.661223276157510753e+00,-1.092526028689117190e+00
3.701761394329620813e+00,-2.789942003859441355e-01,-2.276476628131127722e+00,-1.634654840353525485e+00,4.099058493534315062e+00,-3.208978166957677236e-01,2.011446890822745193e+00
3.395850819248602548e+00,-4.230038562076239572e-02,-5.354227807848135345e-01,-1.248251245884897331e+00,4.279314226401280230e+00,6.443856179842346599e-01,-1.827493167675684704e+00
5.242936259664769949e+00,2.054724982858758597e+00,-1.069787376902034071e+00,-4.799577710460119384e+00,4.578866093048100439e+00,1.581819799776649216e+00,3.046738870478036709e+00
2.817668325760495307e+00,-6.916008129601100007e-01,-1.784759882456151248e+00,-2.944772510736899385e+00,5.428045487278183145e+00,-1.925370421457743175e+00,-1.345922132836351315e-01
6.937764405985925364e+00,2.932139871235386774e+00,3.172301564843261978e+00,-3.692356524613612745e+00,5.794476748170578340e+00,4.845604156071113167e+00,-1.521610402667047390e+00
6.970810825036362068e+00,1.983151547533564596e+00,3.223211929849127966e+00,-3.769001259338679244e+00,6.725897496498955519e+00,3.385366600176652252e+00,-1.024261458111894285e+00
5.239760491533401732e-01,-3.194070352588237682e+00,2.077912649552471347e+00,-2.957625967870491479e+00,4.836489517195524002e+00,5.430662494040666033e+00,-1.107058186009737710e+00
2.892576939466678265e+00,-7.221677895902676170e-01,1.611881238038905539e-01,-3.457453333666216988e+00,3.574745015709992479e+00,3.544793890312024409e+00,-3.526758195232986282e+00
-1.137547070747881417e+00,-3.854053218043283380e+00,-3.068072152423417798e-01,-1.528254577915768131e+00,4.051126852198673411e+00,3.032131875802777099e+00,-8.747356972398949715e-01
-5.567665062155469968e+00,-8.038671967409234398e+00,-2.296664149988089321e+00,-1.183080035191775403e+00,3.645774202524699970e+00,1.505108581606553031e+00,-4.154393768742873361e-01
-3.517317913770333870e+00,-5.269117732954785360e+00,-2.604584217962650605e+00,-1.562578036123178915e+00,3.817857095923728572e+00,-4.206321191178857832e-01,-1.165552892800922447e+00
-4.368003638975193503e+00,-4.001789694571585621e+00,-2.294421464610561401e+00,-2.578233795227902636e+00,4.540698585628576645e+00,-2.007232298098529100e-01,1.840671024448546911e+00
-4.201656574294189816e+00,-3.321949043113865851e+00,-2.310498248614347994e-01,-2.486454089557140090e+00,7.064874096187581110e+00,-1.810866518636676803e+00,-1.753619921261240222e-01
-4.930275565016114747e+00,-3.833038219660540591e+00,-2.540380991317447434e-01,-1.873482785484154478e+00,3.296904765125251213e+00,4.365589949025395988e+00,-2.720571709831541840e-01
1.431992599341885830e+00,2.315817554886449692e+00,2.184414636275604948e+00,-3.291973371541634830e+00,7.230078256786496738e+00,1.328543753772779556e+00,1.641598332453732878e+00
-5.894946065976641059e+00,-5.543187364418749041e+00,-2.453638323858478909e+00,-8.175148838843721011e-02,3.212956224671369210e+00,6.672408338253310589e-01,4.899107790696457521e-01
-5.748766606660961287e+00,-5.016216434815148340e+00,-1.501840186836565394e+00,3.613396223381268868e-01,2.465273568330061060e+00,2.886882040022872520e+00,-2.293122490121065393e+00
-4.555636157575285061e+00,-2.430410821593673720e+00,-1.436556399516657478e+00,-1.757455529373478598e+00,4.340856656633037325e+00,7.276099923083494403e-01,-7.884195771032611599e-01
3.288765955233120764e+00,5.046876619272024911e+00,1.791890489581041912e+00,-4.324532184784063205e+00,8.203502540409493449e+00,-2.559450160898673055e-01,2.879685190781512638e+00
-5.922200696551758625e+00,-3.880597738754258952e+00,-1.725044032384287496e+00,-1.879964815806894340e-01,4.470335831147641770e+00,-3.299336740663991185e-02,-1.425999259749157755e+00
-2.066889006537409479e+00,-2.056661700122792258e+00,-1.291932891832243246e+00,4.393921273671168581e-01,3.544860145566760323e+00,1.778502624874975790e+00,1.948060092317138947e+00
-5.567976893867342403e-01,1.258090030462671427e+00,-1.047709880779662317e+00,-6.462452687020074915e-01,5.033583829397008103e+00,-1.365279305396341014e+00,2.707546847061706785e+00
1.249770140775771088e+00,2.305758421585691220e+00,-1.523631413185435601e+00,-2.336971775182324684e+00,6.124402742198340022e+00,-2.899060991152787814e+00,6.742442956189765191e+00
2.406774350106966942e+00,3.068276212539252867e+00,-3.822072962723431999e+00,-2.993856855104913617e+00,5.602211980092563159e+00,-5.556489145706188459e+00,9.917322860152420816e+00
-3.434961503327014665e+00,-1.864834980083732940e+00,-1.202616283138985054e+00,-1.470457327862374708e+00,2.543923908388074473e+00,3.148538493063804733e+00,-6.876738739381470511e-01
-9.377392619846035560e-01,4.503175295922132171e-01,2.775687649691694903e-01,1.056598339522926006e-03,4.745893942330654980e+00,-2.551668318740457631e-01,-3.994485836144846314e+00
-1.963299431918731575e+00,-5.412241102803835302e-01,-1.892233490329589207e+00,-1.392679973157556761e-01,4.252059126400662414e+00,-2.362386614168572319e+00,-1.084615946231654915e+00
1.552447815328888536e+00,6.089665823478437323e-01,-3.141499477534462348e-01,1.596456725412572220e-01,2.805575342128383554e+00,3.731017287346190425e+00,7.856561536474123031e+00
-3.088310122075411446e+00,-1.689939344453493364e+00,4.087833528711801168e-01,7.443202317602761742e-01,2.312172423071590099e+00,3.202470961201571598e+00,-5.690085016785222827e+00
-7.060939817503084637e-01,1.479350758716349579e-01,1.152629719926115293e+00,3.668117589447941196e-01,2.724250726930553590e+00,4.612391786998754739e+00,-1.412932154655528016e+00
-2.350897454668206432e+00,-8.531021038502999421e-01,-5.207700781462971662e-01,3.040345232153030680e-02,3.176171867471199395e+00,1.247237656670094674e+00,-4.083781256264748194e+00
-2.534800189002513804e+00,-1.491115375972582591e+00,-1.419892093618717155e+00,5.671824112731441714e-01,2.661591505288899651e+00,1.742041113133764751e+00,-7.836527327875880689e-02
-2.006785315450328788e+00,-2.508962340608025254e-01,-1.083860069592948783e+00,5.738011307406269967e-01,3.238291946329336923e+00,1.265968838072740299e+00,1.641149974139061829e+00
-5.303912301887029557e+00,-2.167416191297965256e+00,-1.771853396669800240e-01,1.552280940514842111e+00,2.692121759608674392e+00,3.464694989979948403e+00,-2.261157693258633916e+00
-4.004124779947615842e+00,-2.147671013416591057e-01,-6.787785033178864724e-01,1.022082705437109329e+00,3.541941600463961226e+00,5.070697946740602147e-01,-2.066601974616111281e+00
-2.282661849182103353e+00,1.969940692842725216e+00,-2.685276530181636145e-01,-9.403566842965727091e-02,4.350396165727640430e+00,1.727208430481803059e-01,-4.786213167995665430e-01
-5.078385006273393731e-01,4.176261780475687857e+00,3.467533088461358659e-01,-1.562169802912366512e+00,4.796546455594302039e+00,1.480970427466429928e+00,1.656532789061601285e+00
-2.849603622654692359e+00,8.949169397475825738e-01,-2.482395345992159386e-01,9.502981946094092303e-01,3.043589444806669153e+00,3.657848618507593130e+00,-9.255940464354920350e-01
-4.087384745590115998e+00,3.664647192065697556e-01,2.013715896372662573e-01,2.177779371845623313e+00,2.779978224443497403e+00,4.952924030774293662e+00,1.140776705945722114e+00
-4.939997879253708035e+00,1.645198034611661253e+00,-1.151229120730230093e+00,1.399615731655996731e+00,4.597007469060554463e+00,-6.265291217995189177e-01,-1.550582438276637109e+00
-2.547514705669260415e+00,2.555587816126423384e+00,-5.854508301189843555e-01,6.795403363789400686e-01,4.810690539090781037e+00,7.503187337120935663e-01,5.022490054901382894e-01
-2.291960924887819218e+00,2.995389115457712137e+00,1.207414265318642599e+00,9.453587467853086235e-01,5.231618790895320004e+00,2.501839258674298794e+00,-1.231469749791171298e+00
-4.378986482538317127e+00,-2.853166983980052751e-01,-2.074116417022881242e-01,2.129589521039729316e+00,3.916284035586776735e+00,3.718429137438090226e+00,-5.358690128407230802e-01
-4.268304591377191315e+00,1.715323713152601570e+00,3.437385674037670702e-01,2.056605193159374068e+00,4.547021702955086120e+00,2.921923835195391561e+00,8.896902569408512429e-01
-2.444002759085881049e+00,3.103934718142411064e+00,9.915097282582447935e-01,5.174975624802066188e-01,5.957780432240302737e+00,2.778186390833368158e+00,-9.707144699679977062e-01
-6.755692432287229821e+00,-2.753271582759719394e+00,-2.446391982469048987e+00,2.520695910617554603e+00,4.141229060523371253e+00,1.459577247476965933e+00,-7.534799928735871899e-02
-2.796359953109421870e+00,1.192949411998780684e+00,-2.230989229502939042e-01,1.426325363090185094e+00,5.466409858357233809e+00,2.142078490226789533e+00,1.983749157536646712e-01
-1.926107606229730429e+00,2.323212768184526045e+00,-6.450039184308580253e-01,6.676639877762603481e-01,5.995541916158033224e+00,1.653755827498032405e-01,-3.163556699326885990e-03
-4.552884420560847190e+00,-2.915370039098489907e-01,9.477577914008419868e-02,2.017340093364881515e+00,4.500475378361182166e+00,3.843038118920881541e+00,-1.215465013509601677e+00
-3.438743089715929901e+00,1.378690939993045372e+00,-1.449704530288209892e+00,9.698271038905438290e-01,5.140253831908135673e+00,7.590771578264193797e-01,1.952074213005616343e+00
-3.466612047671515651e+00,1.583242750757287709e+00,-3.475196913531813370e-01,5.227904866931424310e-01,5.836604420926900794e+00,1.609106563603056816e+00,-1.813269651915645930e+00
2.788973388751364357e+00,6.258447533393989737e+00,3.384480131450457119e+00,-9.287045561328879373e-01,7.325455706552998159e+00,5.303877067608720353e+00,5.825612937155157933e-01
-1.057206367823378912e+01,-5.547462527619183348e+00,-5.318234415682354665e+00,2.574168547898742165e+00,3.210757262956970504e+00,-4.611996499101876923e-01,-7.415186171393641779e-01
-6.021655095438036120e+00,-1.947706588638310476e+00,-4.781660471411223412e+00,1.001520754378977918e+00,4.138283996217940519e+00,-2.608196981539674386e-01,1.099622141038752554e+00
-4.645610130064760313e+00,-1.238360723849304845e+00,-1.805390559978993892e+00,2.361722784905980532e+00,4.363329783486851632e+00,3.311240882257679985e+00,-6.802395638886749030e-01
-2.808904485360111281e+00,5.284852307438289154e-01,-1.869138729869415316e+00,1.148040652381010496e+00,4.845917533524820797e+00,3.132966763177308600e+00,6.375079113005641673e-01
-4.828708013863442616e+00,-4.940610940097855952e-01,-3.120256016272904276e+00,1.789390736499050005e+00,5.348608198923348489e+00,4.733226761398880433e-01,-6.808396054767247296e-01
-2.769338513771845811e+00,6.897043698300023840e-01,-1.644387909633789446e+00,1.542069843337688928e+00,5.777915752066269839e+00,2.488309515099796698e+00,-7.209291632285848017e-01
-3.572872987819691204e+00,3.833673140006430002e-01,-1.824334034171033236e+00,1.915652643655181286e+00,5.750200845867383670e+00,1.765127409415178095e+00,-1.427123749062700231e+00
-2.278221852678341985e+00,1.926826489036201684e+00,-3.423886662598131014e+00,1.197689200920166952e+00,6.609894114774403029e+00,-2.623343959193836117e+00,2.684940644097975504e+00
-5.067685980570642457e+00,-1.913531582451226898e+00,-2.992657175345223575e+00,2.647838210308147033e+00,3.291092006263113934e+00,4.206142756513896686e+00,3.886085433511835330e+00
-1.645811050527121955e+00,2.083850515804493320e+00,-4.499622152741626357e-01,1.194866586123203289e+00,5.327323492660383408e+00,3.835870166339186760e+00,-4.131449182552411337e-01
-2.926615975948404724e+00,1.990203989639315552e+00,-3.926655603345604595e-01,5.492821943102947913e-01,6.166533064162548428e+00,2.706138660404903806e+00,-3.674298383611686702e+00
-4.659022336475517889e+00,7.329206846782830853e-01,-1.366582039826725659e+00,1.277449575599310716e+00,5.453016829395363807e+00,2.792453026613155309e+00,-1.674684083710266336e+00
-3.460600609781549597e+00,2.096447330934872344e+00,-6.820257241798921566e-01,1.290954288797999894e+00,6.199955214732277398e+00,2.881973687845036824e+00,2.090142371082738815e-01
-7.271141599970976976e+00,5.930174958590855860e-01,-3.589629954599634853e+00,4.601562081401992521e-01,5.381214030355716105e+00,5.091584329373690654e-01,-8.668049026875540575e-01
-5.505737138740973258e+00,7.468569710680612594e-01,-1.420760063055470201e+00,1.559217344351692791e+00,5.563411571946566880e+00,4.685641751784957343e+00,6.399712718588295157e-01
-3.910645870819468239e+00,2.103957038747393149e+00,-2.651446318357771670e+00,3.839314951020934563e-01,7.758082673034318866e+00,-9.559244978869232967e-02,-1.585274534167263161e+00
-5.333998052182900906e+00,-2.793491231651869522e-01,-4.019225970150218430e+00,1.952176799744264502e+00,6.559679479269987290e+00,5.576306293667918634e-01,5.106175901997685784e+00
-3.137102782337160001e+00,6.773169891276210608e-01,-8.869534939943042318e-01,1.505924318366879344e+00,6.946201925740649763e+00,3.241977517195047565e+00,-2.347833406621071539e+00
-1.634468756661640043e+00,3.711073498212174027e-01,-4.634888311376993641e+00,3.812117331076994575e-01,5.827753976071062603e+00,9.807653609766165959e-01,6.161304783359820902e+00
-5.497275339062750454e-01,-5.048799458561408215e-01,-3.813477257289725308e+00,1.051210543538895426e+00,6.379549001820498333e+00,9.732425191521252295e-01,1.616470277776900777e-01
-5.894910116975791148e-01,-1.099795411043985455e-01,-4.754051314669548667e+00,-1.674650512562869009e+00,5.763452830086084333e+00,1.906233261707035442e+00,-1.377290928760854349e+00
9.976702611219128158e-01,1.295589136893589455e+00,-6.918983359520214371e+00,-3.371719951077213118e+00,6.889771571380157056e+00,-1.622942604771225206e+00,2.203918771378053254e+00
-3.065799371711723786e-01,-1.992435552658111009e+00,-7.103437886351796848e+00,-4.034251678630999649e+00,5.722371326371567868e+00,2.210829590733163652e+00,2.645325481024770831e+00
9.099412694794413170e-01,-5.197825413712839016e+00,-6.536968510621654183e+00,-1.769675567437216657e-01,5.894430100532315642e+00,1.770378854118091150e+00,9.958112483976599982e-01
5.953159764260570697e+00,-3.969396185692215528e-01,-1.591637000506644695e+00,-1.411833320980884654e+00,6.559451119271631825e+00,7.248490016247060908e+00,-3.120531617467649177e+00
2.984886679783080865e+00,-4.395584015669872002e+00,-4.521022978606708875e+00,1.091102714080280922e+00,6.555239344121786438e+00,1.262260643524848680e+00,-4.119402264029114469e-01
1.295056588724288638e+00,-3.105366493722379495e+00,-1.824658226187263255e+00,1.871268218184677590e+00,5.439456165465996307e+00,3.539921246981366121e+00,-2.107653507584532182e+00
5.527336087638434314e+00,1.631309944146501989e+00,-3.205133801249903103e-01,-6.715431968417372444e-01,5.968043945381228177e+00,3.991081905608778957e+00,-3.335433339745880410e+00
3.874109670316158827e+00,-6.255987786898429270e-01,-4.130637085163192390e-01,8.455831436498593146e-01,5.858693270478056547e+00,3.206722304857914985e+00,-8.884130686953853884e-01
1.247011945217712525e-01,-3.323325204204173211e+00,-1.946617648837530634e+00,1.143077671628363934e+00,4.807348264125169024e+00,9.297320350723291549e-01,-1.099853018893271139e+00
2.938715234300583123e+00,1.706448485844259677e+00,9.436482985116760869e-01,-1.437022492294434572e+00,5.725564086553895038e+00,2.534694960391292717e+00,-1.305777833323421788e+00
5.965547427065169828e-01,1.681877287871015092e+00,-9.862137349900813588e-01,-2.511855880158083476e+00,5.348705754546507762e+00,-4.803159902929658442e-01,-4.791411712216951946e-01
-7.581142882391618265e-01,3.287840185744999921e+00,4.921011998900128304e-01,-6.188819672869231070e+00,4.529757317301596586e+00,5.172502219865489081e+00,-1.045161968431614907e+00
-6.906901981265056278e+00,-3.518172248205699404e+00,-2.015817578946011768e+00,-2.293390289473631605e-01,4.301190393826588299e+00,1.100876857013071808e+00,-7.588535270710458081e-01
-1.381316903996498535e+00,1.745305482928759311e+00,1.570381330062520675e+00,-1.525095419786099749e+00,5.613209048752702657e+00,3.906218030062239777e+00,9.060222479995908573e-01
-4.088869743450550764e+00,-4.996668980334166565e-02,-7.534068263675353094e-02,-1.427695744328312921e+00,5.703305378082423438e+00,1.337408301865054661e+00,1.026454178753902324e+00
-7.420537972104196633e+00,-1.566718331002823872e+00,-2.816462593567252259e+00,-1.288835883625173206e+00,5.364660824989015531e+00,-1.810556750994928965e+00,2.371905897929569296e+00
-5.232002698030699506e+00,-9.436805317604379795e-01,4.036722589896465929e-02,-9.746865754077385091e-01,4.438427952559119483e+00,3.584366573172714787e+00,-7.831379912526023057e-01
7.489378748443245026e-01,1.591341289370162837e+00,8.629264119240407371e-01,-1.415427207891999384e-01,6.498912700210346394e+00,2.984583142237074993e-01,5.358518877501829980e-01
-1.782834866262758222e+00,1.431777531471295495e+00,-1.374574690276153976e+00,8.370081073203676503e-02,5.067521063977401319e+00,-1.543487770307736984e+00,4.524915616439980859e+00
-1.725230970323084145e+00,2.503658466971014462e+00,-7.164818335329158350e-01,-8.129642275157737963e-01,4.101803185231007731e+00,9.122782918811023212e-01,2.009620044302939501e+00
-1.812340284188622030e+00,1.079767933385539225e+00,1.143211735096838932e+00,9.904872093385144183e-01,2.329223212472485205e+00,6.023691125097217380e+00,-4.946633103636544959e+00
-4.506480795231820657e+00,-9.858673439145931860e-01,-3.225067110293727612e+00,3.580238300287780784e-01,1.179336093870916091e+00,3.214204474758158625e+00,-1.578878851966604158e+00
-8.950205643921053111e-01,9.391614759778900146e-01,-6.312027838186702322e-01,2.457539624541259737e+00,4.057222028496688004e+00,7.914018173485112273e-01,-3.114247296815453758e+00
1.357627170362121438e+00,2.255169555136308013e+00,-2.889263748815185107e-01,2.789818932517992067e+00,3.364942630346864139e+00,1.399891033133084939e+00,1.376770850058786078e+00
-4.665205335100934825e-01,9.246068094564141582e-01,-2.649155428188570305e+00,3.110188949779725931e+00,2.313712938640476224e+00,-1.287724657588008803e+00,1.586862424038206543e+00
-1.190220585375790785e+00,1.855970667397697449e+00,2.305752752499197200e-01,2.273071854839630479e+00,1.743116119447302381e+00,3.625145631280807912e+00,-1.411765208667909111e+00
-2.790877500536633526e+00,1.396977667802844492e+00,-1.451029995305902043e+00,1.523976768822825623e+00,1.687876150297360267e+00,1.259024910177114043e+00,-3.081035251324125923e+00
-5.215943363625206608e+00,-9.578017132192733207e-01,-2.421222165432534101e+00,2.020181415632852584e+00,7.933651947641625624e-01,2.076005084197226402e+00,-2.235829665851896131e-01
-1.762094365473696911e+00,3.241584038309877958e+00,-7.353421459579896347e-01,-1.241253950331572264e+00,1.937385207876677340e+00,4.216887125321625795e+00,2.287448586252328886e-01
-2.816423556717707832e+00,2.938726089547467168e+00,-3.157628710728691779e+00,3.513185622498922744e-01,3.113387125022850199e+00,-1.966552507739371514e+00,2.295862914568956192e+00
-3.423788183877710889e+00,1.429950954242178884e+00,-2.162090866743250128e+00,2.744645871008784432e+00,2.232687756254280398e+00,6.782900252938665053e-01,7.751323394748503848e-01
-2.705157027775295209e+00,1.656581627023238745e+00,-2.993503712333684064e+00,2.770092963208092840e+00,3.335359340213160717e+00,-3.099302738638951116e+00,-5.779095305706721808e-01
1.388701064674628505e+00,3.272543806862318494e+00,-5.332579743857353005e-01,3.176187870892175802e+00,8.206696863808395914e-01,4.129212626909260386e+00,-5.427639029256831060e-02
2.625331689533027202e+00,2.907726221906699937e+00,-2.844083318424848184e+00,4.230657924006019144e+00,-1.638488889291694450e+00,4.500017342722189895e+00,-2.343104081896010715e+00
-7.227465117207472201e-01,3.344983332902996764e+00,-8.715767111589675764e+00,3.522547881024232774e-01,-1.211963219421553273e+00,-2.852482214632650503e+00,-9.414830067704550720e-02
-9.031509828641529625e-01,1.766492356168082756e+00,-7.516722263086167644e+00,4.267345319375364654e-01,-5.631623004649641828e-01,8.611458548034839344e-01,3.092558245673535655e+00
1.402009118744929506e+00,1.746069375536746460e+00,-5.254977539545325094e+00,4.533726468291362721e+00,1.543848455399764452e-01,1.218561209820474112e+00,-4.198723618740855534e-01
1.655439517208233458e+00,3.064798002831599977e+00,-4.532146185566610974e+00,2.432895189434487904e+00,6.183621136733513657e-01,1.986275578201051495e+00,-1.912928377238619193e+00
1.214880804096228895e+00,1.345054943793838165e+00,-3.955016146732655891e+00,3.688162535703427114e+00,1.198018469135056385e+00,2.207860448798605990e+00,-1.338733446660918869e+00
4.250648291039732740e+00,5.077012287429901960e+00,-2.824796393990465226e+00,-1.515106225314983845e-01,2.209155437824876778e+00,2.930969517182860251e+00,-2.508808404866390340e+00
2.954027190432200634e+00,4.454160246968953629e+00,-5.419791255732753221e+00,-1.189279677398927593e+00,2.799441757827361599e+00,-4.615526480950733479e-01,2.413549345520759282e+00
8.811505651731042832e+00,6.176798695270464101e+00,-6.838667574915547887e-01,-1.427911185783683756e-01,4.727906469636948827e+00,3.216691393713943636e+00,5.936948427018147179e-01
3.951476773190868208e+00,-4.849062585768071365e-01,-4.859191633366335417e+00,4.911609021134629494e+00,2.448720456342151408e+00,-2.372720115555483567e+00,2.329112297024305889e+00
3.842967352070697284e+00,-9.998313408576999795e-01,-6.532476351744267440e-01,4.689066934020410748e+00,2.783501289949581015e+00,1.905070358623362825e+00,6.687765024296989935e-01
3.930243523446449672e+00,2.287025265212109915e+00,-4.090044264301157639e+00,-6.013670175312408467e-02,1.494750485610778279e+00,-2.742351870271673597e+00,-6.551824402773747114e-01
3.266360933346948325e+00,4.026522621812627989e+00,-6.439041284252842168e+00,-3.483847091209788971e+00,8.769702293188719189e-01,-3.368635455261761891e+00,9.599576089718565797e+00
2.394429819054428421e+00,1.505147011616995822e+00,-6.674565525231561658e-01,7.872153480340016163e-01,2.410634780442094005e+00,-2.785852234270214667e-01,1.799270004210111185e-01
7.648365233704313981e-01,-8.051753505535627076e-01,-3.052780975813703668e-01,2.266462658062942115e+00,1.804064179853761107e+00,-7.807863919129554020e-01,4.870339417036962937e-01
2.431215453374399260e+00,1.670401034067463097e+00,2.738226684011769052e+00,-6.857913198453697845e-01,1.427684819673114669e+00,3.408153202351975608e+00,-3.014844266661407257e-01
2.413585517621208432e+00,2.266208021392670524e+00,4.398237443659492207e+00,-1.820524342150383335e-01,2.328687919721042388e+00,1.588825672962866697e+00,-5.406141287604336654e+00
7.505357770005353757e+00,6.369348034051540708e+00,6.267918236460795711e+00,-5.584959733787326908e-01,2.434341113804175283e+00,1.951780197425014185e+00,-5.768822502291812704e-01
4.495802548777395380e+00,2.697964006348600452e-01,4.140166902401638538e+00,3.318025094812898868e+00,1.118887262800029037e+00,-1.921242948370867065e+00,2.574779141598180665e+00
-6.960668462887297459e+00,-8.081236300771301728e+00,1.524138796409403529e+00,5.587596654602735136e+00,-3.848447250344279702e+00,-1.173459577062502701e+00,-3.299423937484925684e+00
-1.677383829161922746e+00,-3.241500686682865950e+00,4.212700481271038910e+00,2.662705027511027556e+00,-2.180350432905405533e+00,9.896365410760792347e-01,1.115797706718806293e+00
1.203953413450816523e+00,-1.550895120168459984e+00,5.594405340122670545e+00,2.935093553263202537e+00,-2.100558578359515982e-01,-1.288496120452012672e+00,-1.065895034450236478e+00
1.257052462555506178e+00,4.676091570970619671e-01,5.004890567516281585e+00,5.639888016424819961e-01,-1.726364176616677515e+00,-1.488966950302154091e+00,-9.589016080696048938e-01
-2.410085160892246670e+00,4.852624689037758898e-01,2.205578244332340621e+00,-3.246188911182476655e+00,-4.649943635147151255e+00,1.131055884893840791e+00,-2.441625705056938322e+00
-3.254749566553968521e+00,2.049516783378495521e+00,1.149222731084449833e+00,-2.282410160800167453e+00,-2.949999380143590866e+00,-2.345056868770734937e+00,7.089666212030094616e-01
-2.444958058031317272e+00,3.417242858560423535e+00,1.308187142547059700e+00,-3.559041943054643387e+00,-2.612449068437972866e+00,-7.519639834939484402e-01,1.825940198464553132e+00
-2.914110577990660644e+00,4.361280393733943050e+00,2.221285529075726739e+00,-2.667391122028080375e+00,-2.410257037866447405e+00,1.487177039036741144e+00,2.380954258875409124e+00
2.197052839504575417e+00,6.259038328148713859e+00,5.139094993781077036e+00,2.473516216949152913e+00,1.371455680747220018e+00,-2.724210772889181786e+00,2.246026498431765717e+00
-6.148288875149590993e+00,-3.154918242393268457e+00,8.300068006149763367e-01,5.530331595976003101e+00,-3.900705046190341196e+00,-6.423310935569720437e-01,1.090298710088943634e+00
-3.936450469599460877e+00,-7.580850083227539393e-01,4.672756677046486784e-01,4.501957093658403686e+00,-2.347787512679044841e+00,-5.399432728590404906e+00,2.139310157590885275e+00
-1.074275551650595961e+00,2.388522504839961869e+00,1.537684797524603297e+00,2.686847237654188092e+00,-2.023071064123901142e+00,-4.905693663981653074e+00,5.059514912979791390e+00
-5.342820062433446537e+00,3.787513389908536698e-02,5.391233727437851897e+00,2.774446587379354234e+00,-1.968274768047492351e+00,-5.302437207670510633e-01,-5.063641934649904641e+00
-9.530017501246732081e+00,-4.789723766324305743e+00,4.251019857764634757e+00,6.385030518712477843e+00,-2.724453185360600660e+00,-1.122604146959361060e+00,1.137616613304664126e+00
-5.608881548965712227e+00,1.392877683336292138e+00,5.269020434140827547e+00,8.365105768218125126e-01,-9.627274274041195401e-01,-2.457601444199895901e+00,-6.506186298662451906e-01
-5.397606665614119947e+00,1.932075231577854435e+00,4.375249646857451324e+00,-1.255576115023895323e+00,-3.612243938811865007e+00,3.316330648174834916e+00,2.201041804082199072e+00
-6.096622836674344903e+00,1.365114057187040819e+00,3.044794785016466943e+00,6.313540337575735961e-01,-1.693842201593366070e+00,-1.801137558480311096e+00,-1.846586507492143925e-01
